time_ms,time,IC3
18394.53,18.39453,-0.4386603
18398.44,18.39844,-0.4437995
18402.34,18.40234,-0.8576925
18406.25,18.40625,-1.430723
18410.16,18.41016,-1.774269
18414.06,18.41406,-1.822456
18417.97,18.41797,-1.991448
18421.88,18.42188,-2.698184
18425.78,18.42578,-3.746111
18429.69,18.42969,-4.420256
18433.59,18.43359,-4.314646
18437.5,18.4375,-3.863902
18441.41,18.44141,-3.780066
18445.31,18.44531,-4.034976
18449.22,18.44922,-3.810746
18453.12,18.45312,-2.594877
18457.03,18.45703,-1.00301
18460.94,18.46094,-0.1547015
18464.84,18.46484,-0.333945
18468.75,18.46875,-0.6997222
18472.66,18.47266,-0.3958697
18476.56,18.47656,0.4296927
18480.47,18.48047,0.98673
18484.38,18.48438,0.971879
18488.28,18.48828,0.8566381
18492.19,18.49219,1.01
18496.09,18.49609,1.007951
18500,18.5,0.1627282
18503.91,18.50391,-1.454807
18507.81,18.50781,-2.893687
18511.72,18.51172,-3.279943
18515.62,18.51562,-2.628725
18519.53,18.51953,-1.638275
18523.44,18.52344,-0.9278961
18527.34,18.52734,-0.6656948
18531.25,18.53125,-0.7738713
18535.16,18.53516,-1.138774
18539.06,18.53906,-1.569324
18542.97,18.54297,-1.815093
18546.88,18.54688,-1.816263
18550.78,18.55078,-1.818362
18554.69,18.55469,-2.060009
18558.59,18.55859,-2.413311
18562.5,18.5625,-2.501655
18566.41,18.56641,-2.141412
18570.31,18.57031,-1.458283
18574.22,18.57422,-0.5241089
18578.12,18.57812,0.8654453
18582.03,18.58203,2.83084
18585.94,18.58594,4.933409
18589.84,18.58984,6.326457
18593.75,18.59375,6.491677
18597.66,18.59766,5.700449
18601.56,18.60156,4.652894
18605.47,18.60547,3.803771
18609.38,18.60938,3.159393
18613.28,18.61328,2.627152
18617.19,18.61719,2.300455
18621.09,18.62109,2.315085
18625,18.625,2.604075
18628.91,18.62891,2.921875
18632.81,18.63281,3.043736
18636.72,18.63672,2.84325
18640.62,18.64062,2.239401
18644.53,18.64453,1.254548
18648.44,18.64844,0.1779442
18652.34,18.65234,-0.5293084
18656.25,18.65625,-0.6119704
18660.16,18.66016,-0.2379351
18664.06,18.66406,0.254142
18667.97,18.66797,0.7974149
18671.88,18.67188,1.638807
18675.78,18.67578,2.907527
18679.69,18.67969,4.288488
18683.59,18.68359,5.224406
18687.5,18.6875,5.401061
18691.41,18.69141,4.970514
18695.31,18.69531,4.354682
18699.22,18.69922,3.972576
18703.12,18.70312,4.0892
18707.03,18.70703,4.700294
18710.94,18.71094,5.432618
18714.84,18.71484,5.669469
18718.75,18.71875,5.032966
18722.66,18.72266,3.840587
18726.56,18.72656,2.959876
18730.47,18.73047,3.039842
18734.38,18.73438,3.852816
18738.28,18.73828,4.454197
18742.19,18.74219,4.031964
18746.09,18.74609,2.606888
18750,18.75,0.9013889
18753.91,18.75391,-0.3959231
18757.81,18.75781,-1.188764
18761.72,18.76172,-1.838402
18765.62,18.76562,-2.551021
18769.53,18.76953,-3.013048
18773.44,18.77344,-2.693882
18777.34,18.77734,-1.486318
18781.25,18.78125,0.04643387
18785.16,18.78516,1.126911
18789.06,18.78906,1.458412
18792.97,18.79297,1.399964
18796.88,18.79688,1.45644
18800.78,18.80078,1.701069
18804.69,18.80469,1.818881
18808.59,18.80859,1.62535
18812.5,18.8125,1.348636
18816.41,18.81641,1.32767
18820.31,18.82031,1.548892
18824.22,18.82422,1.722656
18828.12,18.82812,1.785289
18832.03,18.83203,2.087952
18835.94,18.83594,2.924493
18839.84,18.83984,3.989546
18843.75,18.84375,4.567587
18847.66,18.84766,4.319567
18851.56,18.85156,3.699852
18855.47,18.85547,3.414551
18859.38,18.85938,3.581998
18863.28,18.86328,3.660916
18867.19,18.86719,3.223247
18871.09,18.87109,2.554566
18875,18.875,2.304091
18878.91,18.87891,2.659565
18882.81,18.88281,3.104915
18886.72,18.88672,3.065708
18890.62,18.89062,2.609082
18894.53,18.89453,2.340322
18898.44,18.89844,2.650091
18902.34,18.90234,3.266234
18906.25,18.90625,3.579983
18910.16,18.91016,3.256718
18914.06,18.91406,2.457689
18917.97,18.91797,1.550641
18921.88,18.92188,0.7815521
18925.78,18.92578,0.2514182
18929.69,18.92969,0.07173169
18933.59,18.93359,0.3733135
18937.5,18.9375,1.143563
18941.41,18.94141,2.121229
18945.31,18.94531,2.892851
18949.22,18.94922,3.147011
18953.12,18.95312,2.884184
18957.03,18.95703,2.432641
18960.94,18.96094,2.259232
18964.84,18.96484,2.666044
18968.75,18.96875,3.590277
18972.66,18.97266,4.652182
18976.56,18.97656,5.408204
18980.47,18.98047,5.63444
18984.38,18.98438,5.396886
18988.28,18.98828,4.907625
18992.19,18.99219,4.326531
18996.09,18.99609,3.643328
19000,19,2.728717
19003.91,19.00391,1.526157
19007.81,19.00781,0.2561858
19011.72,19.01172,-0.6197079
19015.62,19.01562,-0.756126
19019.53,19.01953,-0.3116218
19023.44,19.02344,0.1064564
19027.34,19.02734,0.02589667
19031.25,19.03125,-0.3696942
19035.16,19.03516,-0.4264966
19039.06,19.03906,0.2080689
19042.97,19.04297,1.139514
19046.88,19.04688,1.718099
19050.78,19.05078,1.894137
19054.69,19.05469,2.313315
19058.59,19.05859,3.463512
19062.5,19.0625,4.922532
19066.41,19.06641,5.695985
19070.31,19.07031,5.292804
19074.22,19.07422,4.228773
19078.12,19.07812,3.360583
19082.03,19.08203,2.949224
19085.94,19.08594,2.594854
19089.84,19.08984,1.966146
19093.75,19.09375,1.292899
19097.66,19.09766,0.9920309
19101.56,19.10156,1.034516
19105.47,19.10547,0.9598988
19109.38,19.10938,0.4762943
19113.28,19.11328,-0.165881
19117.19,19.11719,-0.4812901
19121.09,19.12109,-0.306703
19125,19.125,0.07905802
19128.91,19.12891,0.3301929
19132.81,19.13281,0.3736657
19136.72,19.13672,0.3917829
19140.62,19.14062,0.6037591
19144.53,19.14453,1.122849
19148.44,19.14844,1.933936
19152.34,19.15234,2.914716
19156.25,19.15625,3.848243
19160.16,19.16016,4.454362
19164.06,19.16406,4.46182
19167.97,19.16797,3.716331
19171.88,19.17188,2.333761
19175.78,19.17578,0.7472263
19179.69,19.17969,-0.5073494
19183.59,19.18359,-1.180254
19187.5,19.1875,-1.503363
19191.41,19.19141,-1.904
19195.31,19.19531,-2.507628
19199.22,19.19922,-3.038036
19203.12,19.20312,-3.225992
19207.03,19.20703,-3.140268
19210.94,19.21094,-2.963124
19214.84,19.21484,-2.527364
19218.75,19.21875,-1.370203
19222.66,19.22266,0.6312131
19226.56,19.22656,2.876431
19230.47,19.23047,4.488212
19234.38,19.23438,5.119566
19238.28,19.23828,5.12905
19242.19,19.24219,4.96076
19246.09,19.24609,4.605789
19250,19.25,3.825552
19253.91,19.25391,2.748701
19257.81,19.25781,1.910058
19261.72,19.26172,1.621835
19265.62,19.26562,1.542895
19269.53,19.26953,1.0887
19273.44,19.27344,0.2193521
19277.34,19.27734,-0.4301663
19281.25,19.28125,-0.3035643
19285.16,19.28516,0.3530031
19289.06,19.28906,0.719501
19292.97,19.29297,0.3557868
19296.88,19.29688,-0.2492034
19300.78,19.30078,-0.2145881
19304.69,19.30469,0.6906098
19308.59,19.30859,1.735628
19312.5,19.3125,2.047403
19316.41,19.31641,1.600793
19320.31,19.32031,1.227551
19324.22,19.32422,1.639665
19328.12,19.32812,2.63462
19332.03,19.33203,3.400149
19335.94,19.33594,3.464479
19339.84,19.33984,3.106248
19343.75,19.34375,2.794864
19347.66,19.34766,2.49866
19351.56,19.35156,1.818628
19355.47,19.35547,0.7112905
19359.38,19.35938,-0.2548093
19363.28,19.36328,-0.5082038
19367.19,19.36719,-0.1948139
19371.09,19.37109,-0.03289062
19375,19.375,-0.4701995
19378.91,19.37891,-1.234095
19382.81,19.38281,-1.768353
19386.72,19.38672,-1.909083
19390.62,19.39062,-1.9024
19394.53,19.39453,-1.864323
19398.44,19.39844,-1.562425
19402.34,19.40234,-0.8654333
19406.25,19.40625,-0.1577513
19410.16,19.41016,0.002049744
19414.06,19.41406,-0.375123
19417.97,19.41797,-0.5884111
19421.88,19.42188,-0.05839905
19425.78,19.42578,0.9137478
19429.69,19.42969,1.434511
19433.59,19.43359,1.049476
19437.5,19.4375,0.2507095
19441.41,19.44141,-0.1537167
19445.31,19.44531,0.02939147
19449.22,19.44922,0.3090471
19453.12,19.45312,0.2878721
19457.03,19.45703,0.1452123
19460.94,19.46094,0.2185066
19464.84,19.46484,0.3645557
19468.75,19.46875,0.08083057
19472.66,19.47266,-0.714237
19476.56,19.47656,-1.390425
19480.47,19.48047,-1.341704
19484.38,19.48438,-0.8118352
19488.28,19.48828,-0.6521911
19492.19,19.49219,-1.259726
19496.09,19.49609,-2.027396
19500,19.5,-2.05362
19503.91,19.50391,-1.221156
19507.81,19.50781,-0.2691187
19511.72,19.51172,0.1409025
19515.62,19.51562,0.1527999
19519.53,19.51953,0.3738948
19523.44,19.52344,1.03775
19527.34,19.52734,1.777603
19531.25,19.53125,2.17136
19535.16,19.53516,2.223678
19539.06,19.53906,2.12221
19542.97,19.54297,1.761545
19546.88,19.54688,0.8063315
19550.78,19.55078,-0.7648256
19554.69,19.55469,-2.372876
19558.59,19.55859,-3.262764
19562.5,19.5625,-3.196503
19566.41,19.56641,-2.649123
19570.31,19.57031,-2.338085
19574.22,19.57422,-2.636407
19578.12,19.57812,-3.366198
19582.03,19.58203,-4.03114
19585.94,19.58594,-4.209796
19589.84,19.58984,-3.778872
19593.75,19.59375,-2.896437
19597.66,19.59766,-1.822675
19601.56,19.60156,-0.7189609
19605.47,19.60547,0.392862
19609.38,19.60938,1.491853
19613.28,19.61328,2.439886
19617.19,19.61719,3.073433
19621.09,19.62109,3.377333
19625,19.625,3.474635
19628.91,19.62891,3.430179
19632.81,19.63281,3.142552
19636.72,19.63672,2.527382
19640.62,19.64062,1.750901
19644.53,19.64453,1.132924
19648.44,19.64844,0.7881739
19652.34,19.65234,0.4637303
19656.25,19.65625,-0.1780535
19660.16,19.66016,-1.164853
19664.06,19.66406,-2.171932
19667.97,19.66797,-2.822271
19671.88,19.67188,-2.949943
19675.78,19.67578,-2.615282
19679.69,19.67969,-2.025127
19683.59,19.68359,-1.517765
19687.5,19.6875,-1.487827
19691.41,19.69141,-2.08119
19695.31,19.69531,-2.909573
19699.22,19.69922,-3.246968
19703.12,19.70312,-2.650965
19707.03,19.70703,-1.368453
19710.94,19.71094,-0.03594393
19714.84,19.71484,0.9951798
19718.75,19.71875,1.888722
19722.66,19.72266,2.864788
19726.56,19.72656,3.693837
19730.47,19.73047,3.862066
19734.38,19.73438,3.227982
19738.28,19.73828,2.301418
19742.19,19.74219,1.758338
19746.09,19.74609,1.733665
19750,19.75,1.756578
19753.91,19.75391,1.390163
19757.81,19.75781,0.7122761
19761.72,19.76172,0.1041695
19765.62,19.76562,-0.2620771
19769.53,19.76953,-0.5278208
19773.44,19.77344,-0.7663498
19777.34,19.77734,-0.7838646
19781.25,19.78125,-0.4878848
19785.16,19.78516,-0.2782729
19789.06,19.78906,-0.7484215
19792.97,19.79297,-1.911441
19796.88,19.79688,-2.949964
19800.78,19.80078,-2.942524
19804.69,19.80469,-1.78888
19808.59,19.80859,-0.265757
19812.5,19.8125,0.8166906
19816.41,19.81641,1.31795
19820.31,19.82031,1.603242
19824.22,19.82422,1.929329
19828.12,19.82812,2.221594
19832.03,19.83203,2.367844
19835.94,19.83594,2.454523
19839.84,19.83984,2.618268
19843.75,19.84375,2.784563
19847.66,19.84766,2.720325
19851.56,19.85156,2.298565
19855.47,19.85547,1.584048
19859.38,19.85938,0.7423352
19863.28,19.86328,-0.02733813
19867.19,19.86719,-0.5018699
19871.09,19.87109,-0.5495906
19875,19.875,-0.3476236
19878.91,19.87891,-0.341593
19882.81,19.88281,-0.8130604
19886.72,19.88672,-1.532541
19890.62,19.89062,-1.977305
19894.53,19.89453,-1.892456
19898.44,19.89844,-1.527786
19902.34,19.90234,-1.308232
19906.25,19.90625,-1.384313
19910.16,19.91016,-1.573073
19914.06,19.91406,-1.60235
19917.97,19.91797,-1.266696
19921.88,19.92188,-0.4470195
19925.78,19.92578,0.80492
19929.69,19.92969,2.133884
19933.59,19.93359,3.021855
19937.5,19.9375,3.211551
19941.41,19.94141,2.88942
19945.31,19.94531,2.359935
19949.22,19.94922,1.680383
19953.12,19.95312,0.8008556
19957.03,19.95703,-0.01540035
19960.94,19.96094,-0.2548412
19964.84,19.96484,0.186434
19968.75,19.96875,0.6578822
19972.66,19.97266,0.3921346
19976.56,19.97656,-0.5352501
19980.47,19.98047,-1.216373
19984.38,19.98438,-1.049162
19988.28,19.98828,-0.5883758
19992.19,19.99219,-0.9234986
19996.09,19.99609,-2.271752
20000,20,-3.568377
20003.91,20.00391,-3.629926
20007.81,20.00781,-2.484541
20011.72,20.01172,-1.242252
20015.62,20.01562,-0.7030008
20019.53,20.01953,-0.4698613
20023.44,20.02344,0.3930485
20027.34,20.02734,2.061895
20031.25,20.03125,3.661976
20035.16,20.03516,4.264423
20039.06,20.03906,3.839173
20042.97,20.04297,3.107518
20046.88,20.04688,2.639683
20050.78,20.05078,2.378497
20054.69,20.05469,2.037741
20058.59,20.05859,1.614055
20062.5,20.0625,1.308394
20066.41,20.06641,1.102842
20070.31,20.07031,0.7205821
20074.22,20.07422,0.04269353
20078.12,20.07812,-0.6645359
20082.03,20.08203,-1.050339
20085.94,20.08594,-1.091455
20089.84,20.08984,-1.02541
20093.75,20.09375,-0.9648224
20097.66,20.09766,-0.7770832
20101.56,20.10156,-0.368145
20105.47,20.10547,0.09275007
20109.38,20.10938,0.4342492
20113.28,20.11328,0.798384
20117.19,20.11719,1.472656
20121.09,20.12109,2.424062
20125,20.125,3.195088
20128.91,20.12891,3.447812
20132.81,20.13281,3.425862
20136.72,20.13672,3.644017
20140.62,20.14062,4.150009
20144.53,20.14453,4.30944
20148.44,20.14844,3.476398
20152.34,20.15234,1.75393
20156.25,20.15625,-0.05627394
20160.16,20.16016,-1.216805
20164.06,20.16406,-1.652181
20167.97,20.16797,-1.809776
20171.88,20.17188,-2.052688
20175.78,20.17578,-2.289791
20179.69,20.17969,-2.158575
20183.59,20.18359,-1.477037
20187.5,20.1875,-0.53613
20191.41,20.19141,0.03111672
20195.31,20.19531,-0.2303243
20199.22,20.19922,-1.114683
20203.12,20.20312,-1.825176
20207.03,20.20703,-1.64795
20210.94,20.21094,-0.6272639
20214.84,20.21484,0.5295157
20218.75,20.21875,1.245639
20222.66,20.22266,1.658919
20226.56,20.22656,2.307435
20230.47,20.23047,3.317275
20234.38,20.23438,4.127734
20238.28,20.23828,4.090115
20242.19,20.24219,3.201343
20246.09,20.24609,2.102899
20250,20.25,1.38566
20253.91,20.25391,1.042569
20257.81,20.25781,0.6373724
20261.72,20.26172,-0.1074836
20265.62,20.26562,-1.001328
20269.53,20.26953,-1.620057
20273.44,20.27344,-1.740124
20277.34,20.27734,-1.535278
20281.25,20.28125,-1.367012
20285.16,20.28516,-1.414978
20289.06,20.28906,-1.522879
20292.97,20.29297,-1.384428
20296.88,20.29688,-0.8708661
20300.78,20.30078,-0.1494744
20304.69,20.30469,0.5425724
20308.59,20.30859,1.157266
20312.5,20.3125,1.749376
20316.41,20.31641,2.195872
20320.31,20.32031,2.167662
20324.22,20.32422,1.50806
20328.12,20.32812,0.5520016
20332.03,20.33203,-0.1450772
20335.94,20.33594,-0.3842128
20339.84,20.33984,-0.4974879
20343.75,20.34375,-0.8491056
20347.66,20.34766,-1.288199
20351.56,20.35156,-1.309488
20355.47,20.35547,-0.7383025
20359.38,20.35938,-0.08472157
20363.28,20.36328,-0.06408828
20367.19,20.36719,-0.8305401
20371.09,20.37109,-1.826155
20375,20.375,-2.377774
20378.91,20.37891,-2.327308
20382.81,20.38281,-2.027122
20386.72,20.38672,-1.833332
20390.62,20.39062,-1.743483
20394.53,20.39453,-1.558406
20398.44,20.39844,-1.241524
20402.34,20.40234,-0.9615279
20406.25,20.40625,-0.8396766
20410.16,20.41016,-0.766422
20414.06,20.41406,-0.5494504
20417.97,20.41797,-0.1929671
20421.88,20.42188,0.07262939
20425.78,20.42578,0.000721157
20429.69,20.42969,-0.4906474
20433.59,20.43359,-1.326301
20437.5,20.4375,-2.349917
20441.41,20.44141,-3.336122
20445.31,20.44531,-4.042406
20449.22,20.44922,-4.367285
20453.12,20.45312,-4.432595
20457.03,20.45703,-4.404945
20460.94,20.46094,-4.22699
20464.84,20.46484,-3.684905
20468.75,20.46875,-2.821419
20472.66,20.47266,-2.113947
20476.56,20.47656,-2.031425
20480.47,20.48047,-2.463186
20484.38,20.48438,-2.819209
20488.28,20.48828,-2.767948
20492.19,20.49219,-2.652456
20496.09,20.49609,-2.942642
20500,20.5,-3.42915
20503.91,20.50391,-3.320369
20507.81,20.50781,-2.225629
20511.72,20.51172,-0.7583345
20515.62,20.51562,0.06018269
20519.53,20.51953,-0.1443163
20523.44,20.52344,-0.8647714
20527.34,20.52734,-1.457513
20531.25,20.53125,-1.798567
20535.16,20.53516,-2.102905
20539.06,20.53906,-2.446837
20542.97,20.54297,-2.77319
20546.88,20.54688,-3.245064
20550.78,20.55078,-4.176899
20554.69,20.55469,-5.434043
20558.59,20.55859,-6.213688
20562.5,20.5625,-5.714035
20566.41,20.56641,-4.013563
20570.31,20.57031,-2.068289
20574.22,20.57422,-0.7656637
20578.12,20.57812,-0.1527343
20582.03,20.58203,0.3409064
20585.94,20.58594,1.086813
20589.84,20.58984,1.871524
20593.75,20.59375,2.280739
20597.66,20.59766,2.245373
20601.56,20.60156,2.08473
20605.47,20.60547,2.092842
20609.38,20.60938,2.250532
20613.28,20.61328,2.316676
20617.19,20.61719,2.098975
20621.09,20.62109,1.565183
20625,20.625,0.7623279
20628.91,20.62891,-0.2278005
20632.81,20.63281,-1.236771
20636.72,20.63672,-1.971722
20640.62,20.64062,-2.191496
20644.53,20.64453,-1.961851
20648.44,20.64844,-1.658679
20652.34,20.65234,-1.633783
20656.25,20.65625,-1.843937
20660.16,20.66016,-1.897036
20664.06,20.66406,-1.521679
20667.97,20.66797,-0.9383605
20671.88,20.67188,-0.634042
20675.78,20.67578,-0.7376681
20679.69,20.67969,-0.7392018
20683.59,20.68359,0.02873997
20687.5,20.6875,1.630905
20691.41,20.69141,3.392491
20695.31,20.69531,4.561382
20699.22,20.69922,5.00791
20703.12,20.70312,5.190671
20707.03,20.70703,5.495179
20710.94,20.71094,5.788078
20714.84,20.71484,5.667147
20718.75,20.71875,4.943022
20722.66,20.72266,3.719008
20726.56,20.72656,2.105373
20730.47,20.73047,0.1311889
20734.38,20.73438,-1.955373
20738.28,20.73828,-3.559653
20742.19,20.74219,-4.195483
20746.09,20.74609,-4.052678
20750,20.75,-3.889641
20753.91,20.75391,-4.238379
20757.81,20.75781,-4.829317
20761.72,20.76172,-4.919498
20765.62,20.76562,-4.101799
20769.53,20.76953,-2.652878
20773.44,20.77344,-1.120931
20777.34,20.77734,0.2521682
20781.25,20.78125,1.596676
20785.16,20.78516,3.060759
20789.06,20.78906,4.562125
20792.97,20.79297,5.835797
20796.88,20.79688,6.626914
20800.78,20.80078,6.861447
20804.69,20.80469,6.708817
20808.59,20.80859,6.459713
20812.5,20.8125,6.213883
20816.41,20.81641,5.667377
20820.31,20.82031,4.411222
20824.22,20.82422,2.535659
20828.12,20.82812,0.7433725
20832.03,20.83203,-0.3253894
20835.94,20.83594,-0.8100131
20839.84,20.83984,-1.425559
20843.75,20.84375,-2.512543
20847.66,20.84766,-3.60184
20851.56,20.85156,-4.074627
20855.47,20.85547,-3.972303
20859.38,20.85938,-3.833032
20863.28,20.86328,-3.809981
20867.19,20.86719,-3.395148
20871.09,20.87109,-2.180108
20875,20.875,-0.5664234
20878.91,20.87891,0.6223684
20882.81,20.88281,1.150606
20886.72,20.88672,1.614914
20890.62,20.89062,2.656435
20894.53,20.89453,4.191085
20898.44,20.89844,5.606144
20902.34,20.90234,6.50414
20906.25,20.90625,6.936891
20910.16,20.91016,6.988643
20914.06,20.91406,6.43991
20917.97,20.91797,5.061662
20921.88,20.92188,3.103824
20925.78,20.92578,1.29285
20929.69,20.92969,0.3200717
20933.59,20.93359,0.3450893
20937.5,20.9375,0.940172
20941.41,20.94141,1.441411
20945.31,20.94531,1.400341
20949.22,20.94922,0.8486486
20953.12,20.95312,0.2038606
20957.03,20.95703,-0.1372199
20960.94,20.96094,-0.1534906
20964.84,20.96484,-0.1439479
20968.75,20.96875,-0.3076001
20972.66,20.97266,-0.4483179
20976.56,20.97656,-0.1621623
20980.47,20.98047,0.7393947
20984.38,20.98438,2.052084
20988.28,20.98828,3.394822
20992.19,20.99219,4.498478
20996.09,20.99609,5.287676
21000,21,5.810934
21003.91,21.00391,6.161501
21007.81,21.00781,6.39557
21011.72,21.01172,6.403193
21015.62,21.01562,5.898305
21019.53,21.01953,4.655596
21023.44,21.02344,2.82837
21027.34,21.02734,0.9830338
21031.25,21.03125,-0.2983462
21035.16,21.03516,-0.8678154
21039.06,21.03906,-1.057976
21042.97,21.04297,-1.281455
21046.88,21.04688,-1.602712
21050.78,21.05078,-1.696406
21054.69,21.05469,-1.203845
21058.59,21.05859,-0.1582579
21062.5,21.0625,0.9333326
21066.41,21.06641,1.501904
21070.31,21.07031,1.464651
21074.22,21.07422,1.340602
21078.12,21.07812,1.762609
21082.03,21.08203,2.824289
21085.94,21.08594,3.942932
21089.84,21.08984,4.436687
21093.75,21.09375,4.199733
21097.66,21.09766,3.744499
21101.56,21.10156,3.636101
21105.47,21.10547,3.952897
21109.38,21.10938,4.3102
21113.28,21.11328,4.327392
21117.19,21.11719,3.977838
21121.09,21.12109,3.505793
21125,21.125,3.074316
21128.91,21.12891,2.564931
21132.81,21.13281,1.72945
21136.72,21.13672,0.5395422
21140.62,21.14062,-0.6660983
21144.53,21.14453,-1.442953
21148.44,21.14844,-1.677657
21152.34,21.15234,-1.749425
21156.25,21.15625,-2.110774
21160.16,21.16016,-2.688735
21164.06,21.16406,-2.824685
21167.97,21.16797,-1.924904
21171.88,21.17188,-0.156683
21175.78,21.17578,1.651733
21179.69,21.17969,2.843721
21183.59,21.18359,3.549662
21187.5,21.1875,4.368614
21191.41,21.19141,5.503695
21195.31,21.19531,6.422477
21199.22,21.19922,6.464071
21203.12,21.20312,5.635485
21207.03,21.20703,4.633188
21210.94,21.21094,4.082707
21214.84,21.21484,3.871381
21218.75,21.21875,3.300586
21222.66,21.22266,1.844163
21226.56,21.22656,-0.3251551
21230.47,21.23047,-2.502868
21234.38,21.23438,-4.003691
21238.28,21.23828,-4.551987
21242.19,21.24219,-4.296413
21246.09,21.24609,-3.619006
21250,21.25,-2.916873
21253.91,21.25391,-2.420878
21257.81,21.25781,-2.101396
21261.72,21.26172,-1.752762
21265.62,21.26562,-1.228705
21269.53,21.26953,-0.5617989
21273.44,21.27344,0.1309587
21277.34,21.27734,0.8400235
21281.25,21.28125,1.70552
21285.16,21.28516,2.850537
21289.06,21.28906,4.213722
21292.97,21.29297,5.514136
21296.88,21.29688,6.357058
21300.78,21.30078,6.39756
21304.69,21.30469,5.558938
21308.59,21.30859,4.188741
